Product Name,Available Quantity,Color,Size,Size Name,Price,Sale Price,Price Type,Date,Location,ID,Variant ID,SKU
HIGH-RISE PATCH-POCKET CROPS,161,light moss,08,Misses,79.00,79.00,full price,2021-08-01,3J024B,2JN,447560,2216312JN08
HIGH-RISE PATCH-POCKET CROPS,128,light moss,10,Misses,79.00,79.00,full price,2021-08-01,3J024B,2JN,447561,2216312JN10
HIGH-RISE PATCH-POCKET CROPS,46,light moss,12,Misses,79.00,79.00,full price,2021-08-01,3J024B,2JN,447562,2216312JN12
HIGH-RISE PATCH-POCKET CROPS,11,light moss,14,Misses,79.00,79.00,full price,2021-08-01,3J024B,2JN,447563,2216312JN14
HIGH-RISE PATCH-POCKET CROPS,2,light moss,16,Misses,79.00,79.00,full price,2021-08-01,3J024B,2JN,447564,2216312JN16
HIGH-RISE PATCH-POCKET CROPS,16,light moss,18,Misses,79.00,79.00,full price,2021-08-01,3J024B,2JN,447565,2216312JN18
HIGH-RISE PATCH-POCKET CROPS,0,light moss,00P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,2JN,447575,2216322JN00P
HIGH-RISE PATCH-POCKET CROPS,79,light moss,02P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,2JN,447576,2216322JN02P
HIGH-RISE PATCH-POCKET CROPS,58,light moss,04P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,2JN,447577,2216322JN04P
HIGH-RISE PATCH-POCKET CROPS,157,light moss,06P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,2JN,447578,2216322JN06P
HIGH-RISE PATCH-POCKET CROPS,42,light moss,08P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,2JN,447579,2216322JN08P
HIGH-RISE PATCH-POCKET CROPS,97,light moss,10P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,2JN,447580,2216322JN10P
HIGH-RISE PATCH-POCKET CROPS,26,light moss,12P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,2JN,447581,2216322JN12P
HIGH-RISE PATCH-POCKET CROPS,17,light moss,14P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,2JN,447582,2216322JN14P
HIGH-RISE PATCH-POCKET CROPS,27,light moss,16P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,2JN,447583,2216322JN16P
HIGH-RISE PATCH-POCKET CROPS,0,light moss,18P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,2JN,447584,2216322JN18P
HIGH-RISE PATCH-POCKET CROPS,16,light moss,04T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,2JN,447595,2216332JN04T
HIGH-RISE PATCH-POCKET CROPS,26,light moss,06T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,2JN,447596,2216332JN06T
HIGH-RISE PATCH-POCKET CROPS,25,light moss,08T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,2JN,447597,2216332JN08T
HIGH-RISE PATCH-POCKET CROPS,44,light moss,10T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,2JN,447598,2216332JN10T
HIGH-RISE PATCH-POCKET CROPS,34,light moss,12T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,2JN,447599,2216332JN12T
HIGH-RISE PATCH-POCKET CROPS,10,light moss,14T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,2JN,447600,2216332JN14T
HIGH-RISE PATCH-POCKET CROPS,16,light moss,16T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,2JN,447601,2216332JN16T
HIGH-RISE PATCH-POCKET CROPS,0,light moss,18T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,2JN,447602,2216332JN18T
HIGH-RISE PATCH-POCKET CROPS,1,light moss,20W,Womens,89.00,89.00,full price,2021-08-01,3J024BW,2JN,447611,2216342JN20W
HIGH-RISE PATCH-POCKET CROPS,2,light moss,22W,Womens,89.00,89.00,full price,2021-08-01,3J024BW,2JN,447612,2216342JN22W
HIGH-RISE PATCH-POCKET CROPS,0,light moss,24W,Womens,89.00,89.00,full price,2021-08-01,3J024BW,2JN,447613,2216342JN24W
HIGH-RISE PATCH-POCKET CROPS,2,light moss,26W,Womens,89.00,89.00,full price,2021-08-01,3J024BW,2JN,447614,2216342JN26W
HIGH-RISE PATCH-POCKET CROPS,0,light moss,28W,Womens,89.00,89.00,full price,2021-08-01,3J024BW,2JN,447615,2216342JN28W
HIGH-RISE PATCH-POCKET CROPS,10,light bluestone,02,Misses,79.00,79.00,full price,2021-08-01,3J024B,3WP,447566,2216313WP02
HIGH-RISE PATCH-POCKET CROPS,14,light bluestone,04,Misses,79.00,79.00,full price,2021-08-01,3J024B,3WP,447567,2216313WP04
HIGH-RISE PATCH-POCKET CROPS,25,light bluestone,06,Misses,79.00,79.00,full price,2021-08-01,3J024B,3WP,447568,2216313WP06
HIGH-RISE PATCH-POCKET CROPS,27,light bluestone,08,Misses,79.00,79.00,full price,2021-08-01,3J024B,3WP,447569,2216313WP08
HIGH-RISE PATCH-POCKET CROPS,35,light bluestone,10,Misses,79.00,79.00,full price,2021-08-01,3J024B,3WP,447570,2216313WP10
HIGH-RISE PATCH-POCKET CROPS,15,light bluestone,12,Misses,79.00,79.00,full price,2021-08-01,3J024B,3WP,447571,2216313WP12
HIGH-RISE PATCH-POCKET CROPS,0,light bluestone,14,Misses,79.00,79.00,full price,2021-08-01,3J024B,3WP,447572,2216313WP14
HIGH-RISE PATCH-POCKET CROPS,-1,light bluestone,16,Misses,79.00,79.00,full price,2021-08-01,3J024B,3WP,447573,2216313WP16
HIGH-RISE PATCH-POCKET CROPS,0,light bluestone,18,Misses,79.00,79.00,full price,2021-08-01,3J024B,3WP,447574,2216313WP18
HIGH-RISE PATCH-POCKET CROPS,5,light bluestone,00P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,3WP,447585,2216323WP00P
HIGH-RISE PATCH-POCKET CROPS,7,light bluestone,02P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,3WP,447586,2216323WP02P
HIGH-RISE PATCH-POCKET CROPS,10,light bluestone,04P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,3WP,447587,2216323WP04P
HIGH-RISE PATCH-POCKET CROPS,9,light bluestone,06P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,3WP,447588,2216323WP06P
HIGH-RISE PATCH-POCKET CROPS,7,light bluestone,08P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,3WP,447589,2216323WP08P
HIGH-RISE PATCH-POCKET CROPS,18,light bluestone,10P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,3WP,447590,2216323WP10P
HIGH-RISE PATCH-POCKET CROPS,10,light bluestone,12P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,3WP,447591,2216323WP12P
HIGH-RISE PATCH-POCKET CROPS,1,light bluestone,14P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,3WP,447592,2216323WP14P
HIGH-RISE PATCH-POCKET CROPS,0,light bluestone,16P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,3WP,447593,2216323WP16P
HIGH-RISE PATCH-POCKET CROPS,0,light bluestone,18P,Petite,79.00,79.00,full price,2021-08-01,3J024BP,3WP,447594,2216323WP18P
HIGH-RISE PATCH-POCKET CROPS,9,light bluestone,04T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,3WP,447603,2216333WP04T
HIGH-RISE PATCH-POCKET CROPS,17,light bluestone,06T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,3WP,447604,2216333WP06T
HIGH-RISE PATCH-POCKET CROPS,20,light bluestone,08T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,3WP,447605,2216333WP08T
HIGH-RISE PATCH-POCKET CROPS,33,light bluestone,10T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,3WP,447606,2216333WP10T
HIGH-RISE PATCH-POCKET CROPS,24,light bluestone,12T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,3WP,447607,2216333WP12T
HIGH-RISE PATCH-POCKET CROPS,16,light bluestone,14T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,3WP,447608,2216333WP14T
HIGH-RISE PATCH-POCKET CROPS,11,light bluestone,16T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,3WP,447609,2216333WP16T
HIGH-RISE PATCH-POCKET CROPS,1,light bluestone,18T,Tall,79.00,79.00,full price,2021-08-01,3J024BT,3WP,447610,2216333WP18T
HIGH-RISE PATCH-POCKET CROPS,1,light bluestone,20W,Womens,89.00,89.00,full price,2021-08-01,3J024BW,3WP,447616,2216343WP20W
HIGH-RISE PATCH-POCKET CROPS,1,light bluestone,22W,Womens,89.00,89.00,full price,2021-08-01,3J024BW,3WP,447617,2216343WP22W
HIGH-RISE PATCH-POCKET CROPS,0,light bluestone,24W,Womens,89.00,89.00,full price,2021-08-01,3J024BW,3WP,447618,2216343WP24W
HIGH-RISE PATCH-POCKET CROPS,0,light bluestone,26W,Womens,89.00,89.00,full price,2021-08-01,3J024BW,3WP,447619,2216343WP26W
HIGH-RISE PATCH-POCKET CROPS,0,light bluestone,28W,Womens,89.00,89.00,full price,2021-08-01,3J024BW,3WP,447620,2216343WP28W
V-NECK DRAPED-HEM TANK,0,geranium,L,Misses,49.00,49.00,full price,2021-08-01,VZ038A,240,446934,196281240L
V-NECK DRAPED-HEM TANK,16,geranium,M,Misses,49.00,49.00,full price,2021-08-01,VZ038A,240,446935,196281240M
V-NECK DRAPED-HEM TANK,111,geranium,S,Misses,49.00,49.00,full price,2021-08-01,VZ038A,240,446936,196281240S
V-NECK DRAPED-HEM TANK,54,geranium,XL,Misses,49.00,49.00,full price,2021-08-01,VZ038A,240,446937,196281240XL
V-NECK DRAPED-HEM TANK,61,geranium,XS,Misses,49.00,49.00,full price,2021-08-01,VZ038A,240,446938,196281240XS
V-NECK DRAPED-HEM TANK,0,geranium,LP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,240,446954,196282240LP
V-NECK DRAPED-HEM TANK,0,geranium,MP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,240,446955,196282240MP
V-NECK DRAPED-HEM TANK,0,geranium,SP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,240,446956,196282240SP
V-NECK DRAPED-HEM TANK,0,geranium,XLP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,240,446957,196282240XLP
V-NECK DRAPED-HEM TANK,0,geranium,XSP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,240,446958,196282240XSP
V-NECK DRAPED-HEM TANK,0,geranium,1X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,240,446973,1962842401X
V-NECK DRAPED-HEM TANK,2,geranium,2X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,240,446974,1962842402X
V-NECK DRAPED-HEM TANK,0,geranium,3X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,240,446975,1962842403X
V-NECK DRAPED-HEM TANK,0,geranium,4X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,240,446976,1962842404X
V-NECK DRAPED-HEM TANK,0,navy blue,L,Misses,49.00,49.00,full price,2021-08-01,VZ038A,20M,446929,19628120ML
V-NECK DRAPED-HEM TANK,0,navy blue,M,Misses,49.00,49.00,full price,2021-08-01,VZ038A,20M,446930,19628120MM
V-NECK DRAPED-HEM TANK,25,navy blue,S,Misses,49.00,49.00,full price,2021-08-01,VZ038A,20M,446931,19628120MS
V-NECK DRAPED-HEM TANK,0,navy blue,XL,Misses,49.00,49.00,full price,2021-08-01,VZ038A,20M,446932,19628120MXL
V-NECK DRAPED-HEM TANK,48,navy blue,XS,Misses,49.00,49.00,full price,2021-08-01,VZ038A,20M,446933,19628120MXS
V-NECK DRAPED-HEM TANK,0,white,L,Misses,49.00,49.00,full price,2021-08-01,VZ038A,801,446939,196281801L
V-NECK DRAPED-HEM TANK,0,white,M,Misses,49.00,49.00,full price,2021-08-01,VZ038A,801,446940,196281801M
V-NECK DRAPED-HEM TANK,0,white,S,Misses,49.00,49.00,full price,2021-08-01,VZ038A,801,446941,196281801S
V-NECK DRAPED-HEM TANK,0,white,XL,Misses,49.00,49.00,full price,2021-08-01,VZ038A,801,446942,196281801XL
V-NECK DRAPED-HEM TANK,0,white,XS,Misses,49.00,49.00,full price,2021-08-01,VZ038A,801,446943,196281801XS
V-NECK DRAPED-HEM TANK,0,caraway,L,Misses,49.00,49.00,full price,2021-08-01,VZ038A,KIC,446944,196281KICL
V-NECK DRAPED-HEM TANK,0,caraway,M,Misses,49.00,49.00,full price,2021-08-01,VZ038A,KIC,446945,196281KICM
V-NECK DRAPED-HEM TANK,18,caraway,S,Misses,49.00,49.00,full price,2021-08-01,VZ038A,KIC,446946,196281KICS
V-NECK DRAPED-HEM TANK,0,caraway,XL,Misses,49.00,49.00,full price,2021-08-01,VZ038A,KIC,446947,196281KICXL
V-NECK DRAPED-HEM TANK,34,caraway,XS,Misses,49.00,49.00,full price,2021-08-01,VZ038A,KIC,446948,196281KICXS
V-NECK DRAPED-HEM TANK,0,navy blue,LP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,20M,446949,19628220MLP
V-NECK DRAPED-HEM TANK,0,navy blue,MP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,20M,446950,19628220MMP
V-NECK DRAPED-HEM TANK,0,navy blue,SP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,20M,446951,19628220MSP
V-NECK DRAPED-HEM TANK,0,navy blue,XLP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,20M,446952,19628220MXLP
V-NECK DRAPED-HEM TANK,0,navy blue,XSP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,20M,446953,19628220MXSP
V-NECK DRAPED-HEM TANK,0,white,LP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,801,446959,196282801LP
V-NECK DRAPED-HEM TANK,0,white,MP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,801,446960,196282801MP
V-NECK DRAPED-HEM TANK,0,white,SP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,801,446961,196282801SP
V-NECK DRAPED-HEM TANK,0,white,XLP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,801,446962,196282801XLP
V-NECK DRAPED-HEM TANK,-2,white,XSP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,801,446963,196282801XSP
V-NECK DRAPED-HEM TANK,0,caraway,LP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,KIC,446964,196282KICLP
V-NECK DRAPED-HEM TANK,0,caraway,MP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,KIC,446965,196282KICMP
V-NECK DRAPED-HEM TANK,0,caraway,SP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,KIC,446966,196282KICSP
V-NECK DRAPED-HEM TANK,1,caraway,XLP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,KIC,446967,196282KICXLP
V-NECK DRAPED-HEM TANK,0,caraway,XSP,Petite,49.00,49.00,full price,2021-08-01,VZ038AP,KIC,446968,196282KICXSP
V-NECK DRAPED-HEM TANK,0,navy blue,1X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,20M,446969,19628420M1X
V-NECK DRAPED-HEM TANK,2,navy blue,2X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,20M,446970,19628420M2X
V-NECK DRAPED-HEM TANK,0,navy blue,3X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,20M,446971,19628420M3X
V-NECK DRAPED-HEM TANK,13,navy blue,4X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,20M,446972,19628420M4X
V-NECK DRAPED-HEM TANK,0,white,1X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,801,446977,1962848011X
V-NECK DRAPED-HEM TANK,0,white,2X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,801,446978,1962848012X
V-NECK DRAPED-HEM TANK,0,white,3X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,801,446979,1962848013X
V-NECK DRAPED-HEM TANK,0,white,4X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,801,446980,1962848014X
V-NECK DRAPED-HEM TANK,0,caraway,1X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,KIC,446981,196284KIC1X
V-NECK DRAPED-HEM TANK,1,caraway,2X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,KIC,446982,196284KIC2X
V-NECK DRAPED-HEM TANK,7,caraway,3X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,KIC,446983,196284KIC3X
V-NECK DRAPED-HEM TANK,6,caraway,4X,Womens,55.00,55.00,full price,2021-08-01,VZ038AW,KIC,446984,196284KIC4X
WEAREVER V-NECK A-LINE DRESS,118,pink champagne,L,Misses,79.00,79.00,full price,2021-08-01,3J071A,3VP,448156,2235913VPL
WEAREVER V-NECK A-LINE DRESS,167,pink champagne,M,Misses,79.00,79.00,full price,2021-08-01,3J071A,3VP,448157,2235913VPM
WEAREVER V-NECK A-LINE DRESS,98,pink champagne,S,Misses,79.00,79.00,full price,2021-08-01,3J071A,3VP,448158,2235913VPS
WEAREVER V-NECK A-LINE DRESS,49,pink champagne,XL,Misses,79.00,79.00,full price,2021-08-01,3J071A,3VP,448159,2235913VPXL
WEAREVER V-NECK A-LINE DRESS,35,pink champagne,XS,Misses,79.00,79.00,full price,2021-08-01,3J071A,3VP,448160,2235913VPXS
WEAREVER V-NECK A-LINE DRESS,47,pink champagne,LP,Petite,79.00,79.00,full price,2021-08-01,3J071AP,3VP,448166,2235923VPLP
WEAREVER V-NECK A-LINE DRESS,82,pink champagne,MP,Petite,79.00,79.00,full price,2021-08-01,3J071AP,3VP,448167,2235923VPMP
WEAREVER V-NECK A-LINE DRESS,45,pink champagne,SP,Petite,79.00,79.00,full price,2021-08-01,3J071AP,3VP,448168,2235923VPSP
WEAREVER V-NECK A-LINE DRESS,10,pink champagne,XLP,Petite,79.00,79.00,full price,2021-08-01,3J071AP,3VP,448169,2235923VPXLP
WEAREVER V-NECK A-LINE DRESS,25,pink champagne,XSP,Petite,79.00,79.00,full price,2021-08-01,3J071AP,3VP,448170,2235923VPXSP
WEAREVER V-NECK A-LINE DRESS,29,pink champagne,LT,Tall,79.00,79.00,full price,2021-08-01,3J071AT,3VP,448176,2235933VPLT
WEAREVER V-NECK A-LINE DRESS,24,pink champagne,MT,Tall,79.00,79.00,full price,2021-08-01,3J071AT,3VP,448177,2235933VPMT
WEAREVER V-NECK A-LINE DRESS,12,pink champagne,ST,Tall,79.00,79.00,full price,2021-08-01,3J071AT,3VP,448178,2235933VPST
WEAREVER V-NECK A-LINE DRESS,9,pink champagne,XLT,Tall,79.00,79.00,full price,2021-08-01,3J071AT,3VP,448179,2235933VPXLT
WEAREVER V-NECK A-LINE DRESS,16,pink champagne,1X,Womens,89.00,89.00,full price,2021-08-01,3J071AW,3VP,448184,2235943VP1X
WEAREVER V-NECK A-LINE DRESS,17,pink champagne,2X,Womens,89.00,89.00,full price,2021-08-01,3J071AW,3VP,448185,2235943VP2X
WEAREVER V-NECK A-LINE DRESS,0,pink champagne,3X,Womens,89.00,89.00,full price,2021-08-01,3J071AW,3VP,448186,2235943VP3X
WEAREVER V-NECK A-LINE DRESS,0,pink champagne,4X,Womens,89.00,89.00,full price,2021-08-01,3J071AW,3VP,448187,2235943VP4X
WEAREVER V-NECK A-LINE DRESS,77,black,L,Misses,79.00,79.00,full price,2021-08-01,3J071A,780,439130,223591780L
WEAREVER V-NECK A-LINE DRESS,238,black,M,Misses,79.00,79.00,full price,2021-08-01,3J071A,780,439131,223591780M
WEAREVER V-NECK A-LINE DRESS,207,black,S,Misses,79.00,79.00,full price,2021-08-01,3J071A,780,439132,223591780S
WEAREVER V-NECK A-LINE DRESS,8,black,XL,Misses,79.00,79.00,full price,2021-08-01,3J071A,780,439133,223591780XL
WEAREVER V-NECK A-LINE DRESS,112,black,XS,Misses,79.00,79.00,full price,2021-08-01,3J071A,780,439134,223591780XS
WEAREVER V-NECK A-LINE DRESS,0,black,LP,Petite,79.00,79.00,full price,2021-08-01,3J071AP,780,439140,223592780LP
WEAREVER V-NECK A-LINE DRESS,152,black,MP,Petite,79.00,79.00,full price,2021-08-01,3J071AP,780,439141,223592780MP
WEAREVER V-NECK A-LINE DRESS,65,black,SP,Petite,79.00,79.00,full price,2021-08-01,3J071AP,780,439142,223592780SP
WEAREVER V-NECK A-LINE DRESS,0,black,XLP,Petite,79.00,79.00,full price,2021-08-01,3J071AP,780,439143,223592780XLP
WEAREVER V-NECK A-LINE DRESS,43,black,XSP,Petite,79.00,79.00,full price,2021-08-01,3J071AP,780,439144,223592780XSP
WEAREVER V-NECK A-LINE DRESS,0,black,LT,Tall,79.00,79.00,full price,2021-08-01,3J071AT,780,439149,223593780LT
WEAREVER V-NECK A-LINE DRESS,0,black,MT,Tall,79.00,79.00,full price,2021-08-01,3J071AT,780,439150,223593780MT
WEAREVER V-NECK A-LINE DRESS,1,black,ST,Tall,79.00,79.00,full price,2021-08-01,3J071AT,780,439151,223593780ST
WEAREVER V-NECK A-LINE DRESS,0,black,XLT,Tall,79.00,79.00,full price,2021-08-01,3J071AT,780,439152,223593780XLT
WEAREVER V-NECK A-LINE DRESS,0,black,1X,Womens,89.00,89.00,full price,2021-08-01,3J071AW,780,439157,2235947801X
WEAREVER V-NECK A-LINE DRESS,0,black,2X,Womens,89.00,89.00,full price,2021-08-01,3J071AW,780,439158,2235947802X
WEAREVER V-NECK A-LINE DRESS,0,black,3X,Womens,89.00,89.00,full price,2021-08-01,3J071AW,780,439159,2235947803X
WEAREVER V-NECK A-LINE DRESS,0,black,4X,Womens,89.00,89.00,full price,2021-08-01,3J071AW,780,439160,2235947804X
EASY TIE-WAIST SHORTS,268,carbon tropical fruit,L,Misses,69.00,69.00,full price,2021-08-01,VZ026C,3VK,447215,2157413VKL
EASY TIE-WAIST SHORTS,170,carbon tropical fruit,M,Misses,69.00,69.00,full price,2021-08-01,VZ026C,3VK,447216,2157413VKM
EASY TIE-WAIST SHORTS,132,carbon tropical fruit,S,Misses,69.00,69.00,full price,2021-08-01,VZ026C,3VK,447217,2157413VKS
EASY TIE-WAIST SHORTS,84,carbon tropical fruit,XL,Misses,69.00,69.00,full price,2021-08-01,VZ026C,3VK,447218,2157413VKXL
EASY TIE-WAIST SHORTS,18,carbon tropical fruit,XS,Misses,69.00,69.00,full price,2021-08-01,VZ026C,3VK,447219,2157413VKXS
EASY TIE-WAIST SHORTS,140,carbon tropical fruit,LP,Petite,69.00,69.00,full price,2021-08-01,VZ026CP,3VK,447220,2157423VKLP
EASY TIE-WAIST SHORTS,173,carbon tropical fruit,MP,Petite,69.00,69.00,full price,2021-08-01,VZ026CP,3VK,447221,2157423VKMP
EASY TIE-WAIST SHORTS,22,carbon tropical fruit,SP,Petite,69.00,69.00,full price,2021-08-01,VZ026CP,3VK,447222,2157423VKSP
EASY TIE-WAIST SHORTS,39,carbon tropical fruit,XLP,Petite,69.00,69.00,full price,2021-08-01,VZ026CP,3VK,447223,2157423VKXLP
EASY TIE-WAIST SHORTS,46,carbon tropical fruit,XSP,Petite,69.00,69.00,full price,2021-08-01,VZ026CP,3VK,447224,2157423VKXSP
EASY TIE-WAIST SHORTS,5,carbon tropical fruit,1X,Womens,79.00,79.00,full price,2021-08-01,VZ026CW,3VK,447225,2157443VK1X
EASY TIE-WAIST SHORTS,5,carbon tropical fruit,2X,Womens,79.00,79.00,full price,2021-08-01,VZ026CW,3VK,447226,2157443VK2X
EASY TIE-WAIST SHORTS,0,carbon tropical fruit,3X,Womens,79.00,79.00,full price,2021-08-01,VZ026CW,3VK,447227,2157443VK3X
EASY TIE-WAIST SHORTS,5,carbon tropical fruit,4X,Womens,79.00,79.00,full price,2021-08-01,VZ026CW,3VK,447228,2157443VK4X
EASY TIE-WAIST SHORTS,0,sunbeam wash,L,Misses,59.00,59.00,full price,2021-08-01,VZ026C,3WJ,437955,2157413WJL
EASY TIE-WAIST SHORTS,0,sunbeam wash,M,Misses,59.00,59.00,full price,2021-08-01,VZ026C,3WJ,437956,2157413WJM
EASY TIE-WAIST SHORTS,0,sunbeam wash,S,Misses,59.00,59.00,full price,2021-08-01,VZ026C,3WJ,437957,2157413WJS
EASY TIE-WAIST SHORTS,0,sunbeam wash,XL,Misses,59.00,59.00,full price,2021-08-01,VZ026C,3WJ,437958,2157413WJXL
EASY TIE-WAIST SHORTS,0,sunbeam wash,XS,Misses,59.00,59.00,full price,2021-08-01,VZ026C,3WJ,437959,2157413WJXS
EASY TIE-WAIST SHORTS,0,sunbeam wash,LP,Petite,59.00,59.00,full price,2021-08-01,VZ026CP,3WJ,437960,2157423WJLP
EASY TIE-WAIST SHORTS,0,sunbeam wash,MP,Petite,59.00,59.00,full price,2021-08-01,VZ026CP,3WJ,437961,2157423WJMP
EASY TIE-WAIST SHORTS,0,sunbeam wash,SP,Petite,59.00,59.00,full price,2021-08-01,VZ026CP,3WJ,437962,2157423WJSP
EASY TIE-WAIST SHORTS,0,sunbeam wash,XLP,Petite,59.00,59.00,full price,2021-08-01,VZ026CP,3WJ,437963,2157423WJXLP
EASY TIE-WAIST SHORTS,0,sunbeam wash,XSP,Petite,59.00,59.00,full price,2021-08-01,VZ026CP,3WJ,437964,2157423WJXSP
EASY TIE-WAIST SHORTS,0,sunbeam wash,1X,Womens,69.00,69.00,full price,2021-08-01,VZ026CW,3WJ,437965,2157443WJ1X
EASY TIE-WAIST SHORTS,0,sunbeam wash,2X,Womens,69.00,69.00,full price,2021-08-01,VZ026CW,3WJ,437966,2157443WJ2X
EASY TIE-WAIST SHORTS,0,sunbeam wash,3X,Womens,69.00,69.00,full price,2021-08-01,VZ026CW,3WJ,437967,2157443WJ3X
EASY TIE-WAIST SHORTS,0,sunbeam wash,4X,Womens,69.00,69.00,full price,2021-08-01,VZ026CW,3WJ,437968,2157443WJ4X
BI-STETCH SLIM-LEG PANTS,35,black,02,Misses,89.00,89.00,full price,2021-08-01,3J053M,780,427122,21884178002
BI-STETCH SLIM-LEG PANTS,92,black,04,Misses,89.00,89.00,full price,2021-08-01,3J053M,780,427123,21884178004
BI-STETCH SLIM-LEG PANTS,175,black,06,Misses,89.00,89.00,full price,2021-08-01,3J053M,780,427124,21884178006
BI-STETCH SLIM-LEG PANTS,232,black,08,Misses,89.00,89.00,full price,2021-08-01,3J053M,780,427125,21884178008
BI-STETCH SLIM-LEG PANTS,250,black,10,Misses,89.00,89.00,full price,2021-08-01,3J053M,780,427126,21884178010
BI-STETCH SLIM-LEG PANTS,305,black,12,Misses,89.00,89.00,full price,2021-08-01,3J053M,780,427127,21884178012
BI-STETCH SLIM-LEG PANTS,302,black,14,Misses,89.00,89.00,full price,2021-08-01,3J053M,780,427128,21884178014
BI-STETCH SLIM-LEG PANTS,282,black,16,Misses,89.00,89.00,full price,2021-08-01,3J053M,780,427129,21884178016
BI-STETCH SLIM-LEG PANTS,276,black,18,Misses,89.00,89.00,full price,2021-08-01,3J053M,780,427130,21884178018
BI-STETCH SLIM-LEG PANTS,22,black,00P,Petite,89.00,89.00,full price,2021-08-01,3J053MP,780,427150,21884278000P
BI-STETCH SLIM-LEG PANTS,21,black,02P,Petite,89.00,89.00,full price,2021-08-01,3J053MP,780,427151,21884278002P
BI-STETCH SLIM-LEG PANTS,42,black,04P,Petite,89.00,89.00,full price,2021-08-01,3J053MP,780,427152,21884278004P
BI-STETCH SLIM-LEG PANTS,83,black,06P,Petite,89.00,89.00,full price,2021-08-01,3J053MP,780,427153,21884278006P
BI-STETCH SLIM-LEG PANTS,89,black,08P,Petite,89.00,89.00,full price,2021-08-01,3J053MP,780,427154,21884278008P
BI-STETCH SLIM-LEG PANTS,123,black,10P,Petite,89.00,89.00,full price,2021-08-01,3J053MP,780,427155,21884278010P
